ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
51523	"ENSG00000127580.17"	"WDR24"	chr16	-	687826	688048	687561	687739	689159	690247	51523	0	22			298	149	NA	NA	0.0		NA
51532	"ENSG00000100554.12"	"ATP6V1D"	chr14	-	67343371	67343438	67340439	67340518	67345767	67345871	51532	17	0			216	149	NA	NA	1.0		NA
51533	"ENSG00000100554.12"	"ATP6V1D"	chr14	-	67349036	67349104	67347408	67347453	67350610	67350669	51533	13	0			217	149	NA	NA	1.0		NA
51534	"ENSG00000100554.12"	"ATP6V1D"	chr14	-	67352922	67353040	67350610	67350690	67359657	67359787	51534	21	0			267	149	NA	NA	1.0		NA
51535	"ENSG00000100554.12"	"ATP6V1D"	chr14	-	67353698	67353959	67352922	67353040	67359657	67359832	51535	0	13			298	149	NA	NA	0.0		NA
51536	"ENSG00000072042.13"	"RDH11"	chr14	-	67686083	67686257	67685014	67685204	67690211	67692851	51536	0	41			298	149	NA	NA	0.0		NA
51537	"ENSG00000072042.13"	"RDH11"	chr14	-	67690211	67690421	67685014	67685204	67691139	67691244	51537	56	0			298	149	NA	NA	1.0		NA
51538	"ENSG00000072042.13"	"RDH11"	chr14	-	67691139	67691244	67690211	67690421	67692933	67693052	51538	11	0			254	149	NA	NA	1.0		NA
51539	"ENSG00000072042.13"	"RDH11"	chr14	-	67692437	67692593	67691139	67691244	67692933	67693052	51539	31	0			298	149	NA	NA	1.0		NA
51541	"ENSG00000072042.13"	"RDH11"	chr14	-	67692933	67693052	67692437	67692593	67695629	67695717	51541	19	0			268	149	NA	NA	1.0		NA
51543	"ENSG00000072121.17"	"ZFYVE26"	chr14	-	67794170	67794239	67793607	67793759	67797671	67797755	51543	38	2			218	149	NA	NA	0.929		NA
51544	"ENSG00000072121.17"	"ZFYVE26"	chr14	-	67802078	67802282	67798013	67798622	67804100	67804264	51544	30	0			298	149	NA	NA	1.0		NA
51547	"ENSG00000072121.17"	"ZFYVE26"	chr14	-	67805901	67806018	67805453	67805618	67806544	67806675	51547	0	20			266	149	NA	NA	0.0		NA
51557	"ENSG00000185650.10"	"ZFP36L1"	chr14	-	68792881	68793070	68790188	68790492	68796074	68796214	51557	127	0			298	149	NA	NA	1.0		NA
51558	"ENSG00000072110.16"	"ACTN1"	chr14	-	68878457	68878520	68877081	68877240	68878988	68879069	51558	0	15			212	149	NA	NA	0.0		NA
51560	"ENSG00000072110.16"	"ACTN1"	chr14	-	68878457	68878523	68877081	68877240	68878988	68879069	51560	0	15			215	149	NA	NA	0.0		NA
51563	"ENSG00000072110.16"	"ACTN1"	chr14	-	68878988	68879069	68877081	68877240	68879961	68880108	51563	24	0			230	149	NA	NA	1.0		NA
51566	"ENSG00000072110.16"	"ACTN1"	chr14	-	68882872	68883055	68882457	68882592	68884167	68884308	51566	35	0			298	149	NA	NA	1.0		NA
51567	"ENSG00000072110.16"	"ACTN1"	chr14	-	68893654	68893747	68892052	68892283	68902476	68902562	51567	25	0			242	149	NA	NA	1.0		NA
51568	"ENSG00000072110.16"	"ACTN1"	chr14	-	68900861	68900946	68893654	68893747	68902476	68902562	51568	0	17			234	149	NA	NA	0.0		NA
51569	"ENSG00000072110.16"	"ACTN1"	chr14	-	68909954	68910042	68909317	68909396	68912155	68912242	51569	72	0			237	149	NA	NA	1.0		NA
51570	"ENSG00000072110.16"	"ACTN1"	chr14	-	68921005	68921125	68912155	68912242	68925557	68925672	51570	48	0			269	149	NA	NA	1.0		NA
51572	"ENSG00000139990.18"	"DCAF5"	chr14	-	69062383	69062511	69050880	69055611	69075344	69075411	51572	71	7			277	149	NA	NA	0.845		NA
51573	"ENSG00000139990.18"	"DCAF5"	chr14	-	69122216	69122360	69119097	69119230	69152943	69153040	51573	10	0			293	149	NA	NA	1.0		NA
51574	"ENSG00000139990.18"	"DCAF5"	chr14	-	69149430	69149503	69122216	69122360	69152764	69153150	51574	0	14			222	149	NA	NA	0.0		NA
51595	"ENSG00000133997.12"	"MED6"	chr14	-	70591265	70591381	70585755	70585783	70592879	70592988	51595	20	0			265	149	NA	NA	1.0		NA
51597	"ENSG00000163214.21"	"DHX57"	chr2	-	38806558	38806693	38802714	38802915	38813820	38813895	51597	13	0			284	149	NA	NA	1.0		NA
51600	"ENSG00000100731.16"	"PCNX1"	chr14	+	71057508	71057724	71055503	71055562	71073544	71073798	51600	15	0			298	149	NA	NA	1.0		NA
51601	"ENSG00000100731.16"	"PCNX1"	chr14	+	71103394	71103669	71101989	71102220	71105234	71105440	51601	15	2			298	149	NA	NA	0.789		NA
51602	"ENSG00000105669.14"	"COPE"	chr19	-	18903267	18903423	18900380	18900449	18904770	18904852	51602	81	0			298	149	NA	NA	1.0		NA
51603	"ENSG00000105669.14"	"COPE"	chr19	-	18905866	18905935	18905575	18905629	18906959	18907112	51603	0	79			218	149	NA	NA	0.0		NA
51604	"ENSG00000105669.14"	"COPE"	chr19	-	18906959	18907112	18905575	18905629	18910970	18911071	51604	93	2			298	149	NA	NA	0.959		NA
51617	"ENSG00000119707.14"	"RBM25"	chr14	+	73064971	73065093	73058532	73058705	73071626	73071747	51617	2	24			271	149	NA	NA	0.044		NA
51618	"ENSG00000119707.14"	"RBM25"	chr14	+	73069852	73069920	73058531	73058705	73071626	73071747	51618	0	24			217	149	NA	NA	0.0		NA
51619	"ENSG00000119707.14"	"RBM25"	chr14	+	73083493	73083551	73077368	73077536	73088000	73088161	51619	29	0			207	149	NA	NA	1.0		NA
51620	"ENSG00000119707.14"	"RBM25"	chr14	+	73088369	73088474	73088000	73088161	73096914	73097100	51620	1	19			254	149	NA	NA	0.03		NA
51622	"ENSG00000119707.14"	"RBM25"	chr14	+	73111308	73111382	73110830	73111155	73111527	73111802	51622	0	25			223	149	NA	NA	0.0		NA
51631	"ENSG00000080815.19"	"PSEN1"	chr14	+	73160008	73160138	73147966	73148094	73170796	73170884	51631	2	9			279	149	NA	NA	0.106		NA
51634	"ENSG00000133961.21"	"NUMB"	chr14	-	73279280	73279424	73275209	73277293	73282358	73282505	51634	0	11			293	149	NA	NA	0.0		NA
51635	"ENSG00000133961.21"	"NUMB"	chr14	-	73282358	73282505	73275106	73277293	73287109	73287314	51635	11	0			296	149	NA	NA	1.0		NA
51636	"ENSG00000133961.21"	"NUMB"	chr14	-	73284080	73284374	73282244	73282505	73287109	73287173	51636	27	0			298	149	NA	NA	1.0		NA
51637	"ENSG00000133961.21"	"NUMB"	chr14	-	73316389	73316422	73297210	73297285	73323129	73323204	51637	2	10			182	149	NA	NA	0.141		NA
51638	"ENSG00000133961.21"	"NUMB"	chr14	-	73323129	73323204	73297210	73297285	73355625	73355766	51638	15	0			224	149	NA	NA	1.0		NA
51651	"ENSG00000119661.15"	"DNAL1"	chr14	+	73689374	73689515	73687258	73687385	73695901	73695942	51651	34	0			290	149	NA	NA	1.0		NA
51660	"ENSG00000119711.13"	"ALDH6A1"	chr14	-	74065180	74065360	74064821	74064920	74066704	74066886	51660	15	1			298	149	NA	NA	0.882		NA
51673	"ENSG00000119655.11"	"NPC2"	chr14	-	74480701	74480779	74479939	74480288	74484414	74484587	51673	20	0			227	149	NA	NA	1.0		NA
51675	"ENSG00000119655.11"	"NPC2"	chr14	-	74484414	74484587	74480186	74480779	74486328	74486436	51675	33	0			298	149	NA	NA	1.0		NA
51692	"ENSG00000119638.14"	"NEK9"	chr14	-	75086647	75086921	75082128	75084686	75087017	75087230	51692	0	13			298	149	NA	NA	0.0		NA
51693	"ENSG00000119638.14"	"NEK9"	chr14	-	75086780	75086921	75082171	75084686	75087017	75087230	51693	0	13			290	149	NA	NA	0.0		NA
51696	"ENSG00000119638.14"	"NEK9"	chr14	-	75120871	75121007	75120515	75120580	75121118	75121174	51696	0	12			285	149	NA	NA	0.0		NA
51697	"ENSG00000119638.14"	"NEK9"	chr14	-	75121118	75121174	75120509	75120580	75124045	75124223	51697	13	0			205	149	NA	NA	1.0		NA
51698	"ENSG00000119638.14"	"NEK9"	chr14	-	75124045	75124223	75121118	75121174	75126702	75126964	51698	10	0			298	149	NA	NA	1.0		NA
51706	"ENSG00000089916.18"	"GPATCH2L"	chr14	+	76152535	76152580	76151918	76151991	76154353	76154681	51706	1	9			194	149	NA	NA	0.079		NA
51708	"ENSG00000089916.18"	"GPATCH2L"	chr14	+	76178207	76178322	76177987	76178042	76180763	76180849	51708	0	21			264	149	NA	NA	0.0		NA
51709	"ENSG00000089916.18"	"GPATCH2L"	chr14	+	76180763	76180849	76177891	76177931	76195877	76195972	51709	11	1			235	149	NA	NA	0.875		NA
51722	"ENSG00000198894.8"	"CIPC"	chr14	+	77109811	77109981	77105656	77105844	77113424	77113522	51722	33	4			298	149	NA	NA	0.805		NA
51732	"ENSG00000126456.16"	"IRF3"	chr19	-	49660712	49660828	49659569	49659833	49661947	49662328	51732	12	0			265	149	NA	NA	1.0		NA
51733	"ENSG00000126456.16"	"IRF3"	chr19	-	49660712	49660828	49659569	49659833	49662424	49662617	51733	11	0			265	149	NA	NA	1.0		NA
51734	"ENSG00000126456.16"	"IRF3"	chr19	-	49660712	49660844	49659568	49659833	49661947	49662328	51734	11	0			281	149	NA	NA	1.0		NA
51738	"ENSG00000126456.16"	"IRF3"	chr19	-	49663342	49663514	49663187	49663258	49664552	49664673	51738	25	0			298	149	NA	NA	1.0		NA
51739	"ENSG00000126456.16"	"IRF3"	chr19	-	49663342	49663514	49663187	49663258	49664673	49664846	51739	17	0			298	149	NA	NA	1.0		NA
51740	"ENSG00000126456.16"	"IRF3"	chr19	-	49663342	49663514	49663187	49663258	49665630	49665705	51740	15	0			298	149	NA	NA	1.0		NA
51743	"ENSG00000126456.16"	"IRF3"	chr19	-	49664552	49664673	49663342	49663514	49665630	49665788	51743	10	0			270	149	NA	NA	1.0		NA
51748	"ENSG00000132153.15"	"DHX30"	chr3	+	47819235	47819264	47818021	47818117	47827346	47827477	51748	2	16			178	149	NA	NA	0.095		NA
51750	"ENSG00000132153.15"	"DHX30"	chr3	+	47829023	47829134	47827346	47827477	47840876	47841178	51750	43	1			260	149	NA	NA	0.961		NA
51769	"ENSG00000109680.11"	"TBC1D19"	chr4	+	26620612	26620688	26584083	26584292	26637210	26637285	51769	13	1			225	149	NA	NA	0.896		NA
51770	"ENSG00000109680.11"	"TBC1D19"	chr4	+	26717932	26718017	26688344	26688407	26720080	26720125	51770	14	5			234	149	NA	NA	0.641		NA
51776	"ENSG00000124479.11"	"NDP"	chrX	-	43966507	43966602	43958471	43958852	43973303	43973395	51776	0	11			244	149	NA	NA	0.0		NA
51778	"ENSG00000196505.11"	"GDAP2"	chr1	-	117877775	117877841	117870183	117870616	117878008	117878152	51778	0	12			215	149	NA	NA	0.0		NA
51780	"ENSG00000140022.14"	"STON2"	chr14	-	81324016	81324187	81276900	81278739	81370987	81371185	51780	18	24			298	149	NA	NA	0.273		NA
51781	"ENSG00000140022.14"	"STON2"	chr14	-	81427101	81427212	81398294	81398580	81436320	81436459	51781	15	0			260	149	NA	NA	1.0		NA
51782	"ENSG00000161791.14"	"FMNL3"	chr12	-	49646638	49646753	49644930	49645903	49646885	49647009	51782	12	10			264	149	NA	NA	0.404		NA
51783	"ENSG00000161791.14"	"FMNL3"	chr12	-	49658441	49658594	49657081	49657190	49661965	49662049	51783	20	17			298	149	NA	NA	0.37		NA
51791	"ENSG00000103932.12"	"RPAP1"	chr15	-	41520390	41521147	41517797	41518182	41521737	41521791	51791	20	0			298	149	NA	NA	1.0		NA
51836	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47531389	47531555	47522951	47523063	47545908	47545993	51836	47	0			298	149	NA	NA	1.0		NA
51837	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47531416	47531555	47522941	47523063	47545908	47545993	51837	45	0			288	149	NA	NA	1.0		NA
51838	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47545908	47545993	47531107	47531555	47569416	47569494	51838	59	4			234	149	NA	NA	0.904		NA
51839	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47559611	47559687	47545908	47545993	47569416	47569494	51839	0	16			225	149	NA	NA	0.0		NA
51840	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47577044	47577160	47569416	47569494	47579389	47579511	51840	0	24			265	149	NA	NA	0.0		NA
51841	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47577080	47577160	47569416	47569494	47579389	47579455	51841	0	24			229	149	NA	NA	0.0		NA
51842	"ENSG00000141279.17"	"NPEPPS"	chr17	+	47586147	47586244	47585499	47585745	47586364	47586398	51842	16	0			246	149	NA	NA	1.0		NA
51847	"ENSG00000214046.9"	"SMIM7"	chr19	-	16652604	16652961	16645660	16647261	16654034	16654125	51847	0	47			298	149	NA	NA	0.0		NA
51848	"ENSG00000214046.9"	"SMIM7"	chr19	-	16654034	16654125	16646147	16647261	16659394	16659447	51848	68	18			240	149	NA	NA	0.701		NA
51849	"ENSG00000214046.9"	"SMIM7"	chr19	-	16655237	16655368	16654034	16654125	16659394	16659447	51849	2	33			280	149	NA	NA	0.031		NA
51850	"ENSG00000214046.9"	"SMIM7"	chr19	-	16659157	16659255	16654034	16654125	16659394	16659447	51850	0	33			247	149	NA	NA	0.0		NA
51851	"ENSG00000214046.9"	"SMIM7"	chr19	-	16659394	16659447	16653679	16654125	16659958	16660000	51851	33	0			202	149	NA	NA	1.0		NA
51861	"ENSG00000015133.20"	"CCDC88C"	chr14	-	91281161	91281308	91279237	91279306	91281456	91281525	51861	0	12			296	149	NA	NA	0.0		NA
51874	"ENSG00000154721.15"	"JAM2"	chr21	+	25689865	25689973	25683882	25683948	25693755	25693908	51874	40	0			257	149	NA	NA	1.0		NA
51875	"ENSG00000154721.15"	"JAM2"	chr21	+	25711366	25711568	25709433	25709449	25712339	25712382	51875	0	66			298	149	NA	NA	0.0		NA
51891	"ENSG00000066427.25"	"ATXN3"	chr14	-	92082299	92082466	92080952	92081061	92083125	92083235	51891	28	0			298	149	NA	NA	1.0		NA
51920	"ENSG00000165934.13"	"CPSF2"	chr14	+	92134010	92134170	92130950	92131133	92134249	92134355	51920	18	0			298	149	NA	NA	1.0		NA
51921	"ENSG00000165934.13"	"CPSF2"	chr14	+	92156478	92156631	92155122	92155323	92157658	92157884	51921	17	0			298	149	NA	NA	1.0		NA
51922	"ENSG00000124702.19"	"KLHDC3"	chr6	+	43017852	43017968	43017518	43017695	43018144	43018216	51922	44	0			265	149	NA	NA	1.0		NA
51923	"ENSG00000124702.19"	"KLHDC3"	chr6	+	43019287	43019366	43019091	43019165	43020666	43021294	51923	103	1			228	149	NA	NA	0.985		NA
51925	"ENSG00000100600.15"	"LGMN"	chr14	-	92706482	92706653	92704639	92704707	92709671	92709872	51925	28	2			298	149	NA	NA	0.875		NA
51926	"ENSG00000100600.15"	"LGMN"	chr14	-	92716135	92716221	92714375	92714451	92717379	92717447	51926	11	0			235	149	NA	NA	1.0		NA
51928	"ENSG00000100600.15"	"LGMN"	chr14	-	92733681	92733810	92732648	92732815	92748488	92748627	51928	0	15			278	149	NA	NA	0.0		NA
51929	"ENSG00000100600.15"	"LGMN"	chr14	-	92741061	92741179	92732648	92732815	92748488	92748627	51929	0	15			267	149	NA	NA	0.0		NA
51931	"ENSG00000100600.15"	"LGMN"	chr14	-	92741704	92741859	92732648	92732815	92748488	92748627	51931	0	15			298	149	NA	NA	0.0		NA
51932	"ENSG00000100600.15"	"LGMN"	chr14	-	92741717	92741859	92732648	92732815	92748488	92748627	51932	0	15			291	149	NA	NA	0.0		NA
51933	"ENSG00000100600.15"	"LGMN"	chr14	-	92742908	92743021	92732727	92732815	92748488	92748570	51933	0	15			262	149	NA	NA	0.0		NA
51934	"ENSG00000166501.14"	"PRKCB"	chr16	+	24112972	24113069	24094162	24094297	24123834	24123981	51934	8	2			246	149	NA	NA	0.708		NA
51955	"ENSG00000089737.18"	"DDX24"	chr14	-	94079024	94079621	94062096	94062621	94081118	94081202	51955	13	0			298	149	NA	NA	1.0		NA
51956	"ENSG00000089737.18"	"DDX24"	chr14	-	94079024	94079747	94062096	94062621	94081118	94081198	51956	13	0			298	149	NA	NA	1.0		NA
51957	"ENSG00000104365.16"	"IKBKB"	chr8	+	42272082	42272205	42271301	42271469	42288633	42288728	51957	11	0			272	149	NA	NA	1.0		NA
51958	"ENSG00000104365.16"	"IKBKB"	chr8	+	42288633	42288728	42271462	42272205	42290155	42290273	51958	8	2			244	149	NA	NA	0.71		NA
51959	"ENSG00000104365.16"	"IKBKB"	chr8	+	42308900	42309025	42306342	42306432	42314321	42314429	51959	18	5			274	149	NA	NA	0.662		NA
51960	"ENSG00000104365.16"	"IKBKB"	chr8	+	42317656	42317771	42316709	42316904	42318551	42318675	51960	35	1			264	149	NA	NA	0.952		NA
51961	"ENSG00000104365.16"	"IKBKB"	chr8	+	42317709	42317771	42316709	42316904	42318551	42318675	51961	10	1			211	149	NA	NA	0.876		NA
51962	"ENSG00000104365.16"	"IKBKB"	chr8	+	42319584	42319646	42319269	42319421	42320734	42320844	51962	12	0			211	149	NA	NA	1.0		NA
51963	"ENSG00000104365.16"	"IKBKB"	chr8	+	42329123	42329214	42325609	42326097	42330913	42331067	51963	11	0			240	149	NA	NA	1.0		NA
51966	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388559	94388660	94382591	94383241	94390456	94390662	51966	0	23			250	149	NA	NA	0.0		NA
51968	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388559	94388663	94382591	94383241	94390456	94390650	51968	0	23			253	149	NA	NA	0.0		NA
51985	"ENSG00000100697.15"	"DICER1"	chr14	-	95091202	95091365	95091033	95091109	95093887	95094156	51985	15	0			298	149	NA	NA	1.0		NA
51987	"ENSG00000100697.15"	"DICER1"	chr14	-	95134360	95134503	95133314	95133503	95140658	95140759	51987	1	11			292	149	NA	NA	0.044		NA
52065	"ENSG00000183576.13"	"SETD3"	chr14	-	99461191	99461340	99459112	99459185	99463485	99463578	52065	17	0			298	149	NA	NA	1.0		NA
52066	"ENSG00000223547.10"	"ZNF844"	chr19	+	12074030	12074157	12064730	12064876	12075311	12077153	52066	16	0			276	149	NA	NA	1.0		NA
52070	"ENSG00000163961.4"	"RNF168"	chr3	-	196488606	196488683	196487398	196487578	196502872	196503768	52070	18	0			226	149	NA	NA	1.0		NA
52077	"ENSG00000214548.18"	"MEG3"	chr14	+	100831015	100831094	100829033	100829749	100831420	100831534	52077	0	124			228	149	NA	NA	0.0		NA
52078	"ENSG00000214548.18"	"MEG3"	chr14	+	100831420	100831534	100829033	100829749	100832511	100832559	52078	110	0			263	149	NA	NA	1.0		NA
52079	"ENSG00000214548.18"	"MEG3"	chr14	+	100831420	100831534	100829033	100829749	100836166	100836300	52079	151	0			263	149	NA	NA	1.0		NA
52081	"ENSG00000214548.18"	"MEG3"	chr14	+	100831420	100831534	100831015	100831094	100836166	100836300	52081	32	0			263	149	NA	NA	1.0		NA
52085	"ENSG00000214548.18"	"MEG3"	chr14	+	100832511	100832641	100830604	100831534	100836166	100836300	52085	0	43			279	149	NA	NA	0.0		NA
52088	"ENSG00000214548.18"	"MEG3"	chr14	+	100834631	100834751	100829651	100831534	100836166	100836300	52088	0	43			269	149	NA	NA	0.0		NA
52090	"ENSG00000214548.18"	"MEG3"	chr14	+	100834683	100834751	100831420	100831534	100836166	100836257	52090	0	43			217	149	NA	NA	0.0		NA
52091	"ENSG00000214548.18"	"MEG3"	chr14	+	100835369	100835549	100831420	100831534	100836166	100836274	52091	0	43			298	149	NA	NA	0.0		NA
52093	"ENSG00000214548.18"	"MEG3"	chr14	+	100835735	100835879	100831015	100831094	100836166	100836300	52093	11	0			293	149	NA	NA	1.0		NA
52094	"ENSG00000214548.18"	"MEG3"	chr14	+	100835735	100835879	100831420	100831534	100836166	100836300	52094	12	43			293	149	NA	NA	0.124		NA
52095	"ENSG00000214548.18"	"MEG3"	chr14	+	100835735	100835879	100834631	100834751	100836166	100836300	52095	11	0			293	149	NA	NA	1.0		NA
52096	"ENSG00000214548.18"	"MEG3"	chr14	+	100835738	100835879	100829033	100831534	100836166	100836212	52096	15	43			290	149	NA	NA	0.152		NA
52097	"ENSG00000214548.18"	"MEG3"	chr14	+	100835738	100835879	100834631	100835549	100836166	100836212	52097	11	0			290	149	NA	NA	1.0		NA
52098	"ENSG00000214548.18"	"MEG3"	chr14	+	100836041	100836075	100835738	100835879	100836166	100836300	52098	0	11			183	149	NA	NA	0.0		NA
52099	"ENSG00000214548.18"	"MEG3"	chr14	+	100836044	100836075	100835525	100835879	100836166	100836300	52099	0	11			180	149	NA	NA	0.0		NA
52100	"ENSG00000214548.18"	"MEG3"	chr14	+	100855890	100856268	100845457	100845533	100860690	100861012	52100	0	85			298	149	NA	NA	0.0		NA
52101	"ENSG00000214548.18"	"MEG3"	chr14	+	100857338	100857388	100845457	100845533	100860690	100860773	52101	0	85			199	149	NA	NA	0.0		NA
52102	"ENSG00000214548.18"	"MEG3"	chr14	+	100857647	100857797	100845457	100845533	100860690	100860770	52102	0	85			298	149	NA	NA	0.0		NA
52103	"ENSG00000214548.18"	"MEG3"	chr14	+	100859790	100859884	100845457	100845533	100860690	100860995	52103	0	85			243	149	NA	NA	0.0		NA
52108	"ENSG00000111786.9"	"SRSF9"	chr12	-	120464732	120464822	120463949	120464122	120465626	120465787	52108	1	28			239	149	NA	NA	0.022		NA
52110	"ENSG00000157426.14"	"AASDH"	chr4	-	56371450	56371643	56355181	56355423	56378147	56378464	52110	16	0			298	149	NA	NA	1.0		NA
52111	"ENSG00000157426.14"	"AASDH"	chr4	-	56378147	56378464	56371450	56371643	56382476	56382597	52111	19	0			298	149	NA	NA	1.0		NA
52112	"ENSG00000157426.14"	"AASDH"	chr4	-	56382476	56382597	56378147	56378464	56384069	56384341	52112	20	2			270	149	NA	NA	0.847		NA
52114	"ENSG00000157426.14"	"AASDH"	chr4	-	56384069	56384341	56378147	56378464	56387361	56387459	52114	17	0			298	149	NA	NA	1.0		NA
52115	"ENSG00000157426.14"	"AASDH"	chr4	-	56384069	56384341	56381758	56382597	56387361	56387459	52115	29	0			298	149	NA	NA	1.0		NA
52126	"ENSG00000053900.11"	"ANAPC4"	chr4	+	25383260	25383393	25380373	25380479	25388499	25388574	52126	10	1			282	149	NA	NA	0.841		NA
52127	"ENSG00000053900.11"	"ANAPC4"	chr4	+	25409697	25409791	25407196	25407253	25413644	25413742	52127	24	2			243	149	NA	NA	0.88		NA
52128	"ENSG00000105695.15"	"MAG"	chr19	+	35295385	35295454	35294234	35294290	35295612	35295742	52128	28	0			218	149	NA	NA	1.0		NA
52131	"ENSG00000144857.15"	"BOC"	chr3	+	113285371	113285565	113284334	113284858	113286674	113286906	52131	48	0			298	149	NA	NA	1.0		NA
52132	"ENSG00000144857.15"	"BOC"	chr3	+	113285438	113285565	113284781	113284858	113286674	113286928	52132	20	0			276	149	NA	NA	1.0		NA
52133	"ENSG00000080824.19"	"HSP90AA1"	chr14	-	102085757	102086124	102085297	102085431	102086216	102086378	52133	233	0			298	149	NA	NA	1.0		NA
52134	"ENSG00000080824.19"	"HSP90AA1"	chr14	-	102085964	102086124	102085297	102085431	102086216	102086378	52134	42	0			298	149	NA	NA	1.0		NA
52142	"ENSG00000198911.12"	"SREBF2"	chr22	+	41878658	41878758	41877941	41878123	41880715	41880992	52142	0	26			249	149	NA	NA	0.0		NA
52143	"ENSG00000198911.12"	"SREBF2"	chr22	+	41904534	41904732	41902969	41903155	41904862	41904973	52143	0	19			298	149	NA	NA	0.0		NA
52145	"ENSG00000022976.16"	"ZNF839"	chr14	+	102335688	102335838	102334553	102334646	102338815	102338830	52145	19	0			298	149	NA	NA	1.0		NA
52146	"ENSG00000022976.16"	"ZNF839"	chr14	+	102336634	102336719	102335688	102335838	102338815	102338953	52146	0	12			234	149	NA	NA	0.0		NA
52149	"ENSG00000131323.16"	"TRAF3"	chr14	+	102830333	102830472	102777448	102777675	102870184	102870446	52149	15	3			288	149	NA	NA	0.721		NA
52154	"ENSG00000198752.11"	"CDC42BPB"	chr14	-	102954197	102954275	102952497	102952603	102954601	102954688	52154	63	24			227	149	NA	NA	0.633		NA
52155	"ENSG00000198752.11"	"CDC42BPB"	chr14	-	102956239	102956290	102954601	102954688	102959630	102959710	52155	8	39			200	149	NA	NA	0.133		NA
52166	"ENSG00000100664.11"	"EIF5"	chr14	+	103334388	103334597	103334188	103334260	103335652	103335844	52166	36	0			298	149	NA	NA	1.0		NA
52167	"ENSG00000100664.11"	"EIF5"	chr14	+	103336035	103336117	103334948	103335932	103336676	103336728	52167	61	0			231	149	NA	NA	1.0		NA
52169	"ENSG00000125166.13"	"GOT2"	chr16	-	58722149	58722278	58719195	58719255	58723745	58723902	52169	11	0			278	149	NA	NA	1.0		NA
52178	"ENSG00000136160.17"	"EDNRB"	chr13	-	77900520	77900654	77899501	77899967	77901057	77901207	52178	97	0			283	149	NA	NA	1.0		NA
