SpliceID	dPSI	Uniprot	Type	gene	Preference
DENND2B:8729949-8731209	0.129	Modification	MXE	DENND2B	Skipping
DOCK7:62543655-62543745	0.119	Modification	MXE	DOCK7	Skipping
DOCK7:62552731-62552901	0.119	Modification	MXE	DOCK7	Skipping
EIF2B5:184140417-184140740	0.231	Modification	MXE	EIF2B5	Skipping
ENSG00000260643:81084462-81084594	0.294	Modification	MXE	ENSG00000260643	Skipping
FAM189B:155250275-155250821	0.171	Modification	MXE	FAM189B	Skipping
FLOT1:30741791-30741867	0.133	Modification	MXE	FLOT1	Skipping
GGA1:37625796-37625949	0.114	Modification	MXE	GGA1	Skipping
HMBOX1:28970042-28970519	0.17	Modification	MXE	HMBOX1	Skipping
INVS:100284319-100284603	0.143	Modification	MXE	INVS	Skipping
KANSL3:96602752-96602862	0.139	Modification	MXE	KANSL3	Skipping
LSM14A:34208928-34209051	0.126	Modification	MXE	LSM14A	Skipping
LSM14A:34208928-34209051	0.241	Modification	MXE	LSM14A	Skipping
LSM14A:34215123-34215300	0.241	Modification	MXE	LSM14A	Skipping
MAP2:209692624-209696350	0.126	Modification	MXE	MAP2	Skipping
MAP4K4:101860824-101860986	0.154	Modification	MXE	MAP4K4	Skipping
MECOM:169115382-169116739	0.153	Modification	MXE	MECOM	Skipping
MECOM:169115382-169116739	0.165	Modification	MXE	MECOM	Skipping
MFF:227347225-227347384	0.131	Modification	MXE	MFF	Skipping
MINDY3:15841425-15841599	0.245	Modification	MXE	MINDY3	Skipping
MMAB:109559095-109559155	0.22	Modification	MXE	MMAB	Skipping
MYSM1:58689037-58689116	0.257	Modification	MXE	MYSM1	Skipping
PEX14:10536212-10536297	0.471	Modification	MXE	PEX14	Skipping
PHACTR2:143772257-143772457	0.168	Modification	MXE	PHACTR2	Skipping
PIPOX:29052919-29053133	0.135	Modification	MXE	PIPOX	Skipping
PLEKHA5:19348398-19348519	0.193	Modification	MXE	PLEKHA5	Skipping
PRKRA:178443266-178443384	0.284	Modification	MXE	PRKRA	Skipping
RAB4B-EGLN2:40780384-40780499	0.12	Modification	MXE	EGLN2	Skipping
RBPMS:30504285-30504436	0.147	Modification	MXE	RBPMS	Skipping
RGS12:3386415-3386437	0.156	Modification	MXE	RGS12	Skipping
RIPK1:3082546-3083313	0.219	Modification	MXE	RIPK1	Skipping
RNF123:49691129-49691247	0.117	Modification	MXE	RNF123	Skipping
RNF8:37368483-37369218	0.11	Modification	MXE	RNF8	Skipping
SBF1:50459469-50460159	0.204	Modification	MXE	SBF1	Skipping
SCAMP3:155260536-155260659	0.219	Modification	MXE	SCAMP3	Skipping
SGMS1:50343491-50344345	0.318	Modification	MXE	SGMS1	Skipping
SGO1:20174248-20175055	0.141	Modification	MXE	SGO1	Skipping
SIK3:116857809-116858519	0.157	Modification	MXE	SIK3	Skipping
SIK3:116859264-116859604	0.157	Modification	MXE	SIK3	Skipping
SKA3:21157921-21158125	0.101	Modification	MXE	SKA3	Skipping
SLC29A2:66366430-66366564	0.181	Modification	MXE	SLC29A2	Skipping
STPG1:24383901-24384003	0.148	Modification	MXE	STPG1	Skipping
STXBP5:147339178-147339238	0.175	Modification	MXE	STXBP5	Skipping
STXBP5:147353322-147353373	0.175	Modification	MXE	STXBP5	Skipping
SVIL:29532528-29533458	0.134	Modification	MXE	SVIL	Skipping
TANC2:63237813-63238077	0.319	Modification	MXE	TANC2	Skipping
TANC2:63267747-63267873	0.319	Modification	MXE	TANC2	Skipping
TBC1D25:48558896-48559024	0.144	Modification	MXE	TBC1D25	Skipping
TFDP1:113585773-113585849	0.173	Modification	MXE	TFDP1	Skipping
TFDP1:113610995-113611062	0.173	Modification	MXE	TFDP1	Skipping
TMOD2:51766372-51766567	0.106	Modification	MXE	TMOD2	Skipping
TMPO:98544441-98544537	0.103	Modification	MXE	TMPO	Skipping
TMPO:98544441-98544537	0.137	Modification	MXE	TMPO	Skipping
TMPO:98544950-98545061	0.103	Modification	MXE	TMPO	Skipping
TMPO:98544950-98545061	0.137	Modification	MXE	TMPO	Skipping
TRA2A:23516362-23516528	0.212	Modification	MXE	TRA2A	Skipping
TRA2A:23521706-23522432	0.212	Modification	MXE	TRA2A	Skipping
TTC7B:90730074-90730196	0.177	Modification	MXE	TTC7B	Skipping
TTC7B:90744791-90744922	0.177	Modification	MXE	TTC7B	Skipping
UBA6:67663884-67663947	0.365	Modification	MXE	UBA6	Skipping
UBXN2B:58430518-58430669	0.173	Modification	MXE	UBXN2B	Skipping
XPO6:28180940-28181031	0.191	Modification	MXE	XPO6	Skipping
YARS1:32791161-32791254	0.233	Modification	MXE	YARS1	Skipping
YARS1:32791161-32791254	0.383	Modification	MXE	YARS1	Skipping
ZHX3:41202056-41205066	0.117	Modification	MXE	ZHX3	Skipping
ARHGAP11A-SCG5:32684559-32684669	0.136	Disulfide Bond	MXE	SCG5	Skipping
BTN2A2:26385014-26385362	0.179	Disulfide Bond	MXE	BTN2A2	Skipping
BTN2A2:26385014-26385362	0.253	Disulfide Bond	MXE	BTN2A2	Skipping
CD74:150403120-150403312	0.614	Disulfide Bond	MXE	CD74	Skipping
CD74:150403120-150404767	0.618	Disulfide Bond	MXE	CD74	Skipping
CNTNAP3:39144239-39144346	0.111	Disulfide Bond	MXE	CNTNAP3	Skipping
CNTNAP3:39149805-39149977	0.111	Disulfide Bond	MXE	CNTNAP3	Skipping
CNTNAP3:39149805-39149977	0.135	Disulfide Bond	MXE	CNTNAP3	Skipping
CNTNAP3B:41970073-41970245	0.178	Disulfide Bond	MXE	CNTNAP3B	Skipping
ENSG00000267561:87097837-87097935	0.164	Disulfide Bond	MXE	ENSG00000267561	Skipping
GGCX:85558916-85559075	0.203	Disulfide Bond	MXE	GGCX	Skipping
LYPD6:149449048-149449147	0.125	Disulfide Bond	MXE	LYPD6	Skipping
LYPD6:149468644-149468775	0.125	Disulfide Bond	MXE	LYPD6	Skipping
PIGT:45419503-45419590	0.362	Disulfide Bond	MXE	PIGT	Skipping
PIGT:45419503-45419590	0.364	Disulfide Bond	MXE	PIGT	Skipping
SUMF2:56074585-56074736	0.281	Disulfide Bond	MXE	SUMF2	Skipping
BTN2A2:26385014-26385362	0.179	Signal	MXE	BTN2A2	Skipping
BTN2A2:26385014-26385362	0.253	Signal	MXE	BTN2A2	Skipping
BTN2A2:26388012-26388294	0.253	Signal	MXE	BTN2A2	Skipping
ENSG00000243696:52830552-52830670	0.349	Signal	MXE	ENSG00000243696	Skipping
HSD11B1L:5684818-5684905	0.257	Signal	MXE	HSD11B1L	Skipping
SPG7:89524005-89524247	0.144	Signal	MXE	SPG7	Skipping
TMEM241:23421366-23421444	0.161	Signal	MXE	TMEM241	Skipping
WDR81:1731067-1731258	0.118	Signal	MXE	WDR81	Skipping
AASS:122081499-122081595	0.213	Protein Domain	MXE	AASS	Skipping
AASS:122086011-122086179	0.213	Protein Domain	MXE	AASS	Skipping
ACOT8:45848449-45848675	0.355	Protein Domain	MXE	ACOT8	Skipping
ACOT8:45853922-45853984	0.355	Protein Domain	MXE	ACOT8	Skipping
ACTN4:38710256-38710342	0.113	Protein Domain	MXE	ACTN4	Skipping
ACTN4:38710256-38710342	0.183	Protein Domain	MXE	ACTN4	Skipping
ACTN4:38711275-38711361	0.113	Protein Domain	MXE	ACTN4	Skipping
ACTN4:38711275-38711361	0.183	Protein Domain	MXE	ACTN4	Skipping
ADD1:2898432-2898531	0.149	Protein Domain	MXE	ADD1	Skipping
AFMID:78202702-78202751	0.21	Protein Domain	MXE	AFMID	Skipping
ALG13:111684964-111685103	0.409	Protein Domain	MXE	ALG13	Skipping
ALG13:111708026-111708393	0.409	Protein Domain	MXE	ALG13	Skipping
AMMECR1L:127869453-127869544	0.103	Protein Domain	MXE	AMMECR1L	Skipping
AMMECR1L:127869453-127869544	0.115	Protein Domain	MXE	AMMECR1L	Skipping
AMMECR1L:127870813-127870928	0.103	Protein Domain	MXE	AMMECR1L	Skipping
AMMECR1L:127873827-127874272	0.115	Protein Domain	MXE	AMMECR1L	Skipping
AP2A2:972061-972255	0.103	Protein Domain	MXE	AP2A2	Skipping
AP2A2:977094-977224	0.244	Protein Domain	MXE	AP2A2	Skipping
AP2A2:981197-981299	0.103	Protein Domain	MXE	AP2A2	Skipping
AP2A2:981197-981299	0.244	Protein Domain	MXE	AP2A2	Skipping
AP3B2:82681419-82681580	0.118	Protein Domain	MXE	AP3B2	Skipping
AP3B2:82689157-82689232	0.118	Protein Domain	MXE	AP3B2	Skipping
APC:112754872-112755025	0.136	Protein Domain	MXE	APC	Skipping
APC:112766325-112766410	0.136	Protein Domain	MXE	APC	Skipping
ARHGAP19-SLIT1:97264825-97264906	0.296	Protein Domain	MXE	SLIT1	Skipping
ARHGAP19-SLIT1:97265859-97266125	0.296	Protein Domain	MXE	SLIT1	Skipping
ARHGEF9:63724531-63724711	0.273	Protein Domain	MXE	ARHGEF9	Skipping
ATE1:121902390-121902620	0.952	Protein Domain	MXE	ATE1	Skipping
ATE1:121910905-121911151	0.952	Protein Domain	MXE	ATE1	Skipping
ATG4B:241651883-241651974	0.224	Protein Domain	MXE	ATG4B	Skipping
ATG4B:241653306-241653369	0.224	Protein Domain	MXE	ATG4B	Skipping
AZIN1:102834665-102834747	0.133	Protein Domain	MXE	AZIN1	Skipping
AZIN1:102836255-102836541	0.133	Protein Domain	MXE	AZIN1	Skipping
BACH1:29321220-29321514	0.165	Protein Domain	MXE	BACH1	Skipping
BACH1:29329486-29329693	0.165	Protein Domain	MXE	BACH1	Skipping
BRAF:140747365-140747447	0.351	Protein Domain	MXE	BRAF	Skipping
BRAF:140748931-140749052	0.351	Protein Domain	MXE	BRAF	Skipping
BTN2A2:26385014-26385362	0.179	Protein Domain	MXE	BTN2A2	Skipping
BTN2A2:26385014-26385362	0.253	Protein Domain	MXE	BTN2A2	Skipping
BTN2A2:26388012-26388294	0.253	Protein Domain	MXE	BTN2A2	Skipping
BTN2A2:26390004-26390211	0.179	Protein Domain	MXE	BTN2A2	Skipping
CAMKK1:3881626-3881648	0.198	Protein Domain	MXE	CAMKK1	Skipping
CAMKK1:3882256-3882370	0.198	Protein Domain	MXE	CAMKK1	Skipping
CASK:41555599-41555635	0.192	Protein Domain	MXE	CASK	Skipping
CASK:41557031-41557100	0.192	Protein Domain	MXE	CASK	Skipping
CCNJL:160259468-160259771	0.184	Protein Domain	MXE	CCNJL	Skipping
CCNJL:160276268-160276412	0.184	Protein Domain	MXE	CCNJL	Skipping
CD44:35196745-35196874	0.171	Protein Domain	MXE	CD44	Skipping
CD44:35196745-35196874	0.172	Protein Domain	MXE	CD44	Skipping
CD44:35196745-35196874	0.174	Protein Domain	MXE	CD44	Skipping
CD44:35196745-35196874	0.206	Protein Domain	MXE	CD44	Skipping
CD44:35198120-35198246	0.171	Protein Domain	MXE	CD44	Skipping
CD44:35198120-35198246	0.172	Protein Domain	MXE	CD44	Skipping
CD44:35198120-35198246	0.174	Protein Domain	MXE	CD44	Skipping
CD44:35208104-35208206	0.206	Protein Domain	MXE	CD44	Skipping
CD74:150403120-150403312	0.614	Protein Domain	MXE	CD74	Skipping
CD74:150403120-150404767	0.618	Protein Domain	MXE	CD74	Skipping
CDKL3:134321790-134321903	0.107	Protein Domain	MXE	CDKL3	Skipping
CDKL3:134350248-134350427	0.107	Protein Domain	MXE	CDKL3	Skipping
CFAP69:90306900-90307098	0.182	Protein Domain	MXE	CFAP69	Skipping
CFAP69:90307767-90307854	0.182	Protein Domain	MXE	CFAP69	Skipping
CFAP92:128987615-128987829	0.223	Protein Domain	MXE	CFAP92	Skipping
CHEK2:28699837-28699937	0.461	Protein Domain	MXE	CHEK2	Skipping
CHEK2:28710005-28710059	0.461	Protein Domain	MXE	CHEK2	Skipping
CHIC1:73577406-73577461	0.145	Protein Domain	MXE	CHIC1	Skipping
CHIC1:73584416-73584572	0.145	Protein Domain	MXE	CHIC1	Skipping
CHN2:29499866-29500040	0.502	Protein Domain	MXE	CHN2	Skipping
CHN2:29504743-29504821	0.502	Protein Domain	MXE	CHN2	Skipping
CLASP1:121527798-121527890	0.119	Protein Domain	MXE	CLASP1	Skipping
CLASP1:121528676-121528780	0.119	Protein Domain	MXE	CLASP1	Skipping
CNTNAP3:39140518-39140638	0.135	Protein Domain	MXE	CNTNAP3	Skipping
CNTNAP3:39144239-39144346	0.111	Protein Domain	MXE	CNTNAP3	Skipping
CNTNAP3:39149805-39149977	0.111	Protein Domain	MXE	CNTNAP3	Skipping
CNTNAP3:39149805-39149977	0.135	Protein Domain	MXE	CNTNAP3	Skipping
CNTNAP3B:41960772-41960892	0.178	Protein Domain	MXE	CNTNAP3B	Skipping
CNTNAP3B:41970073-41970245	0.178	Protein Domain	MXE	CNTNAP3B	Skipping
COPS7A:6725864-6725959	0.435	Protein Domain	MXE	COPS7A	Skipping
COPS7A:6727670-6727800	0.435	Protein Domain	MXE	COPS7A	Skipping
CPNE3:86546594-86546681	0.116	Protein Domain	MXE	CPNE3	Skipping
CPNE3:86547710-86547770	0.116	Protein Domain	MXE	CPNE3	Skipping
CRYL1:20413281-20413387	0.102	Protein Domain	MXE	CRYL1	Skipping
CRYL1:20432101-20432296	0.102	Protein Domain	MXE	CRYL1	Skipping
CYRIB:129880375-129880458	0.387	Protein Domain	MXE	CYRIB	Skipping
D2HGDH:241751245-241751388	0.11	Protein Domain	MXE	D2HGDH	Skipping
D2HGDH:241754630-241754746	0.11	Protein Domain	MXE	D2HGDH	Skipping
DCLRE1C:14922980-14923069	0.118	Protein Domain	MXE	DCLRE1C	Skipping
DCLRE1C:14928015-14928152	0.118	Protein Domain	MXE	DCLRE1C	Skipping
DDHD2:38247712-38247835	0.108	Protein Domain	MXE	DDHD2	Skipping
DDX49:18920833-18920909	0.114	Protein Domain	MXE	DDX49	Skipping
DDX49:18921662-18921748	0.114	Protein Domain	MXE	DDX49	Skipping
DENND1B:197674119-197674169	0.146	Protein Domain	MXE	DENND1B	Skipping
DENND1B:197715030-197715074	0.146	Protein Domain	MXE	DENND1B	Skipping
DGKQ:966063-966301	0.144	Protein Domain	MXE	DGKQ	Skipping
DIS3:72778186-72778380	0.103	Protein Domain	MXE	DIS3	Skipping
DIS3:72780845-72781003	0.103	Protein Domain	MXE	DIS3	Skipping
DLG1:197149742-197149796	0.165	Protein Domain	MXE	DLG1	Skipping
DLG1:197161639-197161738	0.165	Protein Domain	MXE	DLG1	Skipping
DNAJC4:64231870-64231964	0.105	Protein Domain	MXE	DNAJC4	Skipping
DNAJC4:64232429-64232614	0.105	Protein Domain	MXE	DNAJC4	Skipping
DOK7:3485538-3485658	0.278	Protein Domain	MXE	DOK7	Skipping
EIF2AK4:39996963-39997065	0.126	Protein Domain	MXE	EIF2AK4	Skipping
EIF2AK4:39998730-39998784	0.126	Protein Domain	MXE	EIF2AK4	Skipping
ENSG00000243696:52830552-52830670	0.349	Protein Domain	MXE	ENSG00000243696	Skipping
ENSG00000260170:45661954-45662125	0.105	Protein Domain	MXE	ENSG00000260170	Skipping
ENSG00000260170:45669927-45669981	0.105	Protein Domain	MXE	ENSG00000260170	Skipping
ENSG00000260643:81084462-81084594	0.294	Protein Domain	MXE	ENSG00000260643	Skipping
ENSG00000260643:81090600-81090680	0.294	Protein Domain	MXE	ENSG00000260643	Skipping
ENSG00000283228:151876425-151876556	0.161	Protein Domain	MXE	ENSG00000283228	Skipping
ENSG00000283228:151880799-151880922	0.161	Protein Domain	MXE	ENSG00000283228	Skipping
FAM149A:186151902-186152045	0.161	Protein Domain	MXE	FAM149A	Skipping
FAM149A:186151902-186152045	0.211	Protein Domain	MXE	FAM149A	Skipping
FAM149A:186153644-186153770	0.161	Protein Domain	MXE	FAM149A	Skipping
FAM149A:186153644-186153770	0.211	Protein Domain	MXE	FAM149A	Skipping
FBXL2:33297868-33297962	0.178	Protein Domain	MXE	FBXL2	Skipping
FBXL2:33359282-33359357	0.178	Protein Domain	MXE	FBXL2	Skipping
FKBP10:41820268-41820461	0.3	Protein Domain	MXE	FKBP10	Skipping
FKBP10:41820946-41821089	0.3	Protein Domain	MXE	FKBP10	Skipping
FKTN:105598085-105598183	0.208	Protein Domain	MXE	FKTN	Skipping
FKTN:105598085-105598183	0.256	Protein Domain	MXE	FKTN	Skipping
FKTN:105598630-105598701	0.208	Protein Domain	MXE	FKTN	Skipping
FKTN:105598630-105598701	0.256	Protein Domain	MXE	FKTN	Skipping
FLOT1:30741189-30741333	0.121	Protein Domain	MXE	FLOT1	Skipping
FLOT1:30741613-30741704	0.133	Protein Domain	MXE	FLOT1	Skipping
FLOT1:30741791-30741867	0.133	Protein Domain	MXE	FLOT1	Skipping
FLOT1:30742146-30742203	0.121	Protein Domain	MXE	FLOT1	Skipping
FLVCR2:75624611-75624752	0.129	Protein Domain	MXE	FLVCR2	Skipping
FLVCR2:75633628-75633696	0.129	Protein Domain	MXE	FLVCR2	Skipping
FNIP1:131716564-131716656	0.107	Protein Domain	MXE	FNIP1	Skipping
FNIP1:131719316-131719417	0.107	Protein Domain	MXE	FNIP1	Skipping
FRMD8:65389360-65389528	0.138	Protein Domain	MXE	FRMD8	Skipping
FRMD8:65393572-65393674	0.138	Protein Domain	MXE	FRMD8	Skipping
GGA1:37624968-37625076	0.114	Protein Domain	MXE	GGA1	Skipping
GGCX:85558916-85559075	0.203	Protein Domain	MXE	GGCX	Skipping
GGCX:85560814-85560985	0.203	Protein Domain	MXE	GGCX	Skipping
GLRX3:130174996-130175089	0.188	Protein Domain	MXE	GLRX3	Skipping
GLRX3:130179341-130179420	0.188	Protein Domain	MXE	GLRX3	Skipping
GSDMB:39906960-39906987	0.119	Protein Domain	MXE	GSDMB	Skipping
GSDMB:39908175-39908214	0.131	Protein Domain	MXE	GSDMB	Skipping
GSDMB:39908957-39909042	0.119	Protein Domain	MXE	GSDMB	Skipping
GSDMB:39908957-39909042	0.131	Protein Domain	MXE	GSDMB	Skipping
HADH:108027938-108028069	0.251	Protein Domain	MXE	HADH	Skipping
HADH:108028860-108028869	0.251	Protein Domain	MXE	HADH	Skipping
HDAC10:50249102-50249168	0.157	Protein Domain	MXE	HDAC10	Skipping
HDAC10:50249102-50249168	0.267	Protein Domain	MXE	HDAC10	Skipping
HDAC10:50249327-50249516	0.267	Protein Domain	MXE	HDAC10	Skipping
HDAC10:50249327-50249516	0.61	Protein Domain	MXE	HDAC10	Skipping
HDAC8:72488932-72489041	0.159	Protein Domain	MXE	HDAC8	Skipping
HDAC8:72494195-72494381	0.159	Protein Domain	MXE	HDAC8	Skipping
HMBOX1:28970042-28970519	0.17	Protein Domain	MXE	HMBOX1	Skipping
IKBKB:42272082-42272205	0.291	Protein Domain	MXE	IKBKB	Skipping
IKBKB:42288633-42288728	0.291	Protein Domain	MXE	IKBKB	Skipping
IKBKB:42290155-42290273	0.281	Protein Domain	MXE	IKBKB	Skipping
IKBKB:42293442-42293512	0.281	Protein Domain	MXE	IKBKB	Skipping
INTU:127663380-127663584	0.177	Protein Domain	MXE	INTU	Skipping
KATNAL2:47046456-47046527	0.226	Protein Domain	MXE	KATNAL2	Skipping
KCTD20:36479120-36479223	0.111	Protein Domain	MXE	KCTD20	Skipping
KCTD20:36479120-36479223	0.15	Protein Domain	MXE	KCTD20	Skipping
KCTD20:36479590-36479711	0.15	Protein Domain	MXE	KCTD20	Skipping
LARP1B:128091346-128091512	0.111	Protein Domain	MXE	LARP1B	Skipping
LIN7B:49115259-49115331	0.147	Protein Domain	MXE	LIN7B	Skipping
LIN7B:49116262-49116472	0.147	Protein Domain	MXE	LIN7B	Skipping
LMO3:16594136-16594261	0.142	Protein Domain	MXE	LMO3	Skipping
LMO3:16594136-16594334	0.135	Protein Domain	MXE	LMO3	Skipping
LMO3:16598791-16598967	0.135	Protein Domain	MXE	LMO3	Skipping
LMO3:16598791-16598967	0.142	Protein Domain	MXE	LMO3	Skipping
LMO3:16600713-16600868	0.198	Protein Domain	MXE	LMO3	Skipping
LYPD6:149449048-149449147	0.125	Protein Domain	MXE	LYPD6	Skipping
LYPD6:149468644-149468775	0.125	Protein Domain	MXE	LYPD6	Skipping
MAP2:209692624-209696350	0.126	Protein Domain	MXE	MAP2	Skipping
MAP4K4:101855976-101856138	0.103	Protein Domain	MXE	MAP4K4	Skipping
MAP4K4:101855976-101856138	0.154	Protein Domain	MXE	MAP4K4	Skipping
MAP4K5:50429191-50429260	0.105	Protein Domain	MXE	MAP4K5	Skipping
MAP4K5:50434393-50434571	0.105	Protein Domain	MXE	MAP4K5	Skipping
MAPK10:86277049-86277223	0.258	Protein Domain	MXE	MAPK10	Skipping
MAPK10:86321843-86322029	0.258	Protein Domain	MXE	MAPK10	Skipping
MDM4:204530683-204530817	0.118	Protein Domain	MXE	MDM4	Skipping
MDM4:204532190-204532246	0.118	Protein Domain	MXE	MDM4	Skipping
MECOM:169115382-169116739	0.153	Protein Domain	MXE	MECOM	Skipping
MECOM:169115382-169116739	0.165	Protein Domain	MXE	MECOM	Skipping
MFF:227347225-227347384	0.131	Protein Domain	MXE	MFF	Skipping
MFF:227352513-227352573	0.131	Protein Domain	MXE	MFF	Skipping
MMAB:109559095-109559155	0.22	Protein Domain	MXE	MMAB	Skipping
MMAB:109561039-109561329	0.22	Protein Domain	MXE	MMAB	Skipping
MOK:102265822-102265912	0.349	Protein Domain	MXE	MOK	Skipping
MOK:102278605-102278694	0.349	Protein Domain	MXE	MOK	Skipping
MPPE1:11885675-11885816	0.145	Protein Domain	MXE	MPPE1	Skipping
MPPE1:11886498-11886621	0.145	Protein Domain	MXE	MPPE1	Skipping
MSI2:57263487-57263569	0.34	Protein Domain	MXE	MSI2	Skipping
MSI2:57310130-57310326	0.148	Protein Domain	MXE	MSI2	Skipping
MSI2:57370948-57370991	0.148	Protein Domain	MXE	MSI2	Skipping
MSI2:57370948-57370991	0.34	Protein Domain	MXE	MSI2	Skipping
MYSM1:58689037-58689116	0.257	Protein Domain	MXE	MYSM1	Skipping
NABP1:191681945-191682017	0.207	Protein Domain	MXE	NABP1	Skipping
NKTR:42621428-42621516	0.434	Protein Domain	MXE	NKTR	Skipping
NKTR:42627199-42627227	0.16	Protein Domain	MXE	NKTR	Skipping
NKTR:42630545-42630575	0.16	Protein Domain	MXE	NKTR	Skipping
NKTR:42630545-42630575	0.434	Protein Domain	MXE	NKTR	Skipping
NOS1AP:162300632-162300706	0.136	Protein Domain	MXE	NOS1AP	Skipping
NOS1AP:162333016-162333125	0.136	Protein Domain	MXE	NOS1AP	Skipping
NSMAF:58599231-58599363	0.148	Protein Domain	MXE	NSMAF	Skipping
NSMAF:58599231-58599376	0.152	Protein Domain	MXE	NSMAF	Skipping
NSMAF:58599749-58599870	0.148	Protein Domain	MXE	NSMAF	Skipping
NSMAF:58599749-58599870	0.152	Protein Domain	MXE	NSMAF	Skipping
PCBP2:53455460-53455493	0.118	Protein Domain	MXE	PCBP2	Skipping
PCBP2:53455884-53456001	0.118	Protein Domain	MXE	PCBP2	Skipping
PCSK4:1483837-1483941	0.226	Protein Domain	MXE	PCSK4	Skipping
PCSK4:1484026-1484127	0.226	Protein Domain	MXE	PCSK4	Skipping
PCSK7:117207066-117207160	0.288	Protein Domain	MXE	PCSK7	Skipping
PCSK7:117207653-117207735	0.288	Protein Domain	MXE	PCSK7	Skipping
PER2:238261728-238261837	0.106	Protein Domain	MXE	PER2	Skipping
PER2:238262190-238262344	0.106	Protein Domain	MXE	PER2	Skipping
PEX14:10495273-10495321	0.471	Protein Domain	MXE	PEX14	Skipping
PEX14:10536212-10536297	0.471	Protein Domain	MXE	PEX14	Skipping
PIPOX:29052919-29053133	0.135	Protein Domain	MXE	PIPOX	Skipping
PIPOX:29054544-29054691	0.135	Protein Domain	MXE	PIPOX	Skipping
PPIA:44797519-44797621	0.157	Protein Domain	MXE	PPIA	Skipping
PPIA:44798747-44798814	0.157	Protein Domain	MXE	PPIA	Skipping
PRKRA:178443266-178443384	0.284	Protein Domain	MXE	PRKRA	Skipping
PRKRA:178444421-178444500	0.284	Protein Domain	MXE	PRKRA	Skipping
PRUNE2:76619339-76619387	0.214	Protein Domain	MXE	PRUNE2	Skipping
PRUNE2:76624451-76624490	0.214	Protein Domain	MXE	PRUNE2	Skipping
PTPN2:12819213-12819282	0.257	Protein Domain	MXE	PTPN2	Skipping
PTPN2:12821335-12821425	0.257	Protein Domain	MXE	PTPN2	Skipping
RABGGTB:75789158-75789356	0.107	Protein Domain	MXE	RABGGTB	Skipping
RABGGTB:75791284-75791337	0.107	Protein Domain	MXE	RABGGTB	Skipping
RANBP10:67738012-67738035	0.118	Protein Domain	MXE	RANBP10	Skipping
RANBP10:67744287-67744455	0.118	Protein Domain	MXE	RANBP10	Skipping
RARS2:87548590-87549542	0.155	Protein Domain	MXE	RARS2	Skipping
RARS2:87553030-87553192	0.155	Protein Domain	MXE	RARS2	Skipping
RBPMS:30504285-30504436	0.147	Protein Domain	MXE	RBPMS	Skipping
RCOR3:211295675-211295753	0.119	Protein Domain	MXE	RCOR3	Skipping
RCOR3:211304082-211304140	0.119	Protein Domain	MXE	RCOR3	Skipping
RGS12:3414071-3414241	0.156	Protein Domain	MXE	RGS12	Skipping
RIPK1:3082546-3083313	0.219	Protein Domain	MXE	RIPK1	Skipping
RIPK1:3085258-3085408	0.219	Protein Domain	MXE	RIPK1	Skipping
RNF181:85596856-85596931	0.22	Protein Domain	MXE	RNF181	Skipping
RNF181:85597103-85597178	0.144	Protein Domain	MXE	RNF181	Skipping
RNF181:85597103-85597178	0.22	Protein Domain	MXE	RNF181	Skipping
RNF8:37368483-37369218	0.11	Protein Domain	MXE	RNF8	Skipping
RPS6KC1:213077695-213077816	0.181	Protein Domain	MXE	RPS6KC1	Skipping
RPS6KC1:213104453-213104569	0.181	Protein Domain	MXE	RPS6KC1	Skipping
RPUSD3:9840697-9840805	0.103	Protein Domain	MXE	RPUSD3	Skipping
RPUSD3:9841982-9842082	0.103	Protein Domain	MXE	RPUSD3	Skipping
SBF1:50459254-50459410	0.204	Protein Domain	MXE	SBF1	Skipping
SBF1:50459469-50460159	0.204	Protein Domain	MXE	SBF1	Skipping
SCYL2:100282942-100283147	0.105	Protein Domain	MXE	SCYL2	Skipping
SCYL2:100298030-100298175	0.105	Protein Domain	MXE	SCYL2	Skipping
SEC14L2:30407094-30407154	0.422	Protein Domain	MXE	SEC14L2	Skipping
SEC14L2:30407414-30407603	0.422	Protein Domain	MXE	SEC14L2	Skipping
SGMS1:50343491-50344345	0.318	Protein Domain	MXE	SGMS1	Skipping
SHROOM1:132823849-132824419	0.121	Protein Domain	MXE	SHROOM1	Skipping
SIRT5:13596962-13597016	0.206	Protein Domain	MXE	SIRT5	Skipping
